SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7001,2016-10-24,3,13,59,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2016,10,24,PPB
27-137-7001,2016-10-25,4,10,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,10,25,PPB
27-137-7001,2016-10-26,1,8,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2016,10,26,PPB
27-137-7001,2016-10-27,0,12,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,10,27,PPB
27-137-7001,2016-10-28,4,7,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,10,28,PPB
27-137-7001,2016-10-29,0,5,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2016,10,29,PPB
27-137-7001,2016-10-30,4,7,36.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2016,10,30,PPB
27-137-7001,2016-10-31,6,6,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2016,10,31,PPB
27-137-7001,2017-04-01,0,14,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,01,PPB
27-137-7001,2017-04-02,0,13,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,02,PPB
27-137-7001,2017-04-03,0,9,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,03,PPB
27-137-7001,2017-04-04,0,9,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,04,PPB
27-137-7001,2017-04-05,0,20,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,05,PPB
27-137-7001,2017-04-06,0,16,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,06,PPB
27-137-7001,2017-04-07,8,18,50,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2017,4,07,PPB
27-137-7001,2017-04-08,3,11,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,4,08,PPB
27-137-7001,2017-04-09,0,11,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,09,PPB
27-137-7001,2017-04-10,1,17,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,10,PPB
27-137-7001,2017-04-11,0,31,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,11,PPB
27-137-7001,2017-04-12,0,12,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,12,PPB
27-137-7001,2017-04-13,0,11,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,13,PPB
27-137-7001,2017-04-14,1,8,27.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,14,PPB
27-137-7001,2017-04-15,1,10,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,15,PPB
27-137-7001,2017-04-16,2,12,26.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,16,PPB
27-137-7001,2017-04-17,0,12,36.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,17,PPB
27-137-7001,2017-04-18,3,11,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,4,18,PPB
27-137-7001,2017-04-19,1,18,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,19,PPB
27-137-7001,2017-04-20,0,20,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,20,PPB
27-137-7001,2017-04-21,1,14,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,21,PPB
27-137-7001,2017-04-22,5,9,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,4,22,PPB
27-137-7001,2017-04-23,2,15,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,23,PPB
27-137-7001,2017-04-24,1,11,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,24,PPB
27-137-7001,2017-04-25,0,8,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,25,PPB
27-137-7001,2017-04-26,1,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,26,PPB
27-137-7001,2017-04-27,9,7,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2017,4,27,PPB
27-137-7001,2017-04-28,2,8,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,28,PPB
27-137-7001,2017-04-29,1,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,29,PPB
27-137-7001,2017-04-30,0,7,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,30,PPB
27-137-7001,2017-05-01,1,7,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,01,PPB
27-137-7001,2017-05-02,0,10,49.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,02,PPB
27-137-7001,2017-05-03,5,10,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,5,03,PPB
27-137-7001,2017-05-04,0,7,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,04,PPB
27-137-7001,2017-05-05,2,10,42.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,05,PPB
27-137-7001,2017-05-06,3,12,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,06,PPB
27-137-7001,2017-05-07,2,12,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,07,PPB
27-137-7001,2017-05-08,0,19,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,08,PPB
27-137-7001,2017-05-09,4,12,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,5,09,PPB
27-137-7001,2017-05-10,1,13,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,10,PPB
27-137-7001,2017-05-11,16,8,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2017,5,11,PPB
27-137-7001,2017-05-12,1,11,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,12,PPB
27-137-7001,2017-05-13,1,8,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,13,PPB
27-137-7001,2017-05-14,1,10,49.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,14,PPB
27-137-7001,2017-05-15,1,7,41,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,15,PPB
27-137-7001,2017-05-16,2,10,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,16,PPB
27-137-7001,2017-05-17,3,18,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,17,PPB
27-137-7001,2017-05-18,2,23,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,18,PPB
27-137-7001,2017-05-19,4,14,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,5,19,PPB
27-137-7001,2017-05-20,1,21,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,20,PPB
27-137-7001,2017-05-21,0,8,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,21,PPB
27-137-7001,2017-05-22,1,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,22,PPB
27-137-7001,2017-05-23,0,10,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,23,PPB
27-137-7001,2017-05-24,0,15,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,24,PPB
27-137-7001,2017-05-25,2,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,25,PPB
27-137-7001,2017-05-26,1,17,81.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,26,PPB
27-137-7001,2017-05-27,0,10,65,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,27,PPB
27-137-7001,2017-05-28,3,11,68,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,28,PPB
27-137-7001,2017-05-29,1,11,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,29,PPB
27-137-7001,2017-05-30,0,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,30,PPB
27-137-7001,2017-05-31,5,16,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,5,31,PPB
27-137-7001,2017-06-01,3,12,61.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,01,PPB
27-137-7001,2017-06-02,4,10,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,02,PPB
27-137-7001,2017-06-03,2,10,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,03,PPB
27-137-7001,2017-06-04,1,10,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,04,PPB
27-137-7001,2017-06-05,0,11,65,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,05,PPB
27-137-7001,2017-06-06,2,32,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,06,PPB
27-137-7001,2017-06-07,0,13,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,07,PPB
27-137-7001,2017-06-08,4,11,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,08,PPB
27-137-7001,2017-06-09,2,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,09,PPB
27-137-7001,2017-06-10,1,11,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,10,PPB
27-137-7001,2017-06-11,1,11,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,11,PPB
27-137-7001,2017-06-12,7,10,56,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,6,12,PPB
27-137-7001,2017-06-13,4,9,71,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,13,PPB
27-137-7001,2017-06-14,0,10,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,14,PPB
27-137-7001,2017-06-15,0,12,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,15,PPB
27-137-7001,2017-06-16,1,28,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,16,PPB
27-137-7001,2017-06-17,0,9,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,17,PPB
27-137-7001,2017-06-18,4,10,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,18,PPB
27-137-7001,2017-06-19,0,13,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,19,PPB
27-137-7001,2017-06-20,0,14,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,20,PPB
27-137-7001,2017-06-21,0,10,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,21,PPB
27-137-7001,2017-06-22,1,14,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,22,PPB
27-137-7001,2017-06-23,5,11,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,6,23,PPB
27-137-7001,2017-06-24,1,12,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,24,PPB
27-137-7001,2017-06-25,4,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,25,PPB
27-137-7001,2017-06-26,0,8,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,26,PPB
27-137-7001,2017-06-27,3,11,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,27,PPB
27-137-7001,2017-06-28,0,14,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,28,PPB
27-137-7001,2017-06-29,5,7,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,6,29,PPB
27-137-7001,2017-06-30,3,8,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,30,PPB
27-137-7001,2017-07-01,1,10,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,01,PPB
27-137-7001,2017-07-02,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,02,PPB
27-137-7001,2017-07-03,0,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,03,PPB
27-137-7001,2017-07-04,0,14,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,04,PPB
27-137-7001,2017-07-05,0,14,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,05,PPB
27-137-7001,2017-07-06,1,12,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,06,PPB
27-137-7001,2017-07-07,1,16,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,07,PPB
27-137-7001,2017-07-08,2,9,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,08,PPB
27-137-7001,2017-07-09,0,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,09,PPB
27-137-7001,2017-07-10,1,9,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,10,PPB
27-137-7001,2017-07-11,2,23,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,11,PPB
27-137-7001,2017-07-12,2,18,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,12,PPB
27-137-7001,2017-07-13,1,21,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,13,PPB
27-137-7001,2017-07-14,0,10,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,14,PPB
27-137-7001,2017-07-15,1,7,68,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,15,PPB
27-137-7001,2017-07-16,1,8,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,16,PPB
27-137-7001,2017-07-17,0,12,74,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,17,PPB
27-137-7001,2017-07-18,1,14,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,18,PPB
27-137-7001,2017-07-19,3,16,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,19,PPB
27-137-7001,2017-07-20,0,17,83,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,20,PPB
27-137-7001,2017-07-21,3,27,87.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,21,PPB
27-137-7001,2017-07-22,2,18,77.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,22,PPB
27-137-7001,2017-07-23,3,10,74,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,23,PPB
27-137-7001,2017-07-24,0,8,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,24,PPB
27-137-7001,2017-07-25,3,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,25,PPB
27-137-7001,2017-07-26,0,14,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,26,PPB
27-137-7001,2017-07-27,0,8,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,27,PPB
27-137-7001,2017-07-28,0,9,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,28,PPB
27-137-7001,2017-07-29,0,13,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,29,PPB
27-137-7001,2017-08-05,14,12,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2017,8,05,PPB
27-137-7001,2017-08-06,2,18,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,06,PPB
27-137-7001,2017-08-07,1,16,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,07,PPB
27-137-7001,2017-08-08,0,15,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,08,PPB
27-137-7001,2017-08-09,4,19,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,8,09,PPB
27-137-7001,2017-08-10,1,21,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,10,PPB
27-137-7001,2017-08-11,1,18,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,11,PPB
27-137-7001,2017-08-12,0,11,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,12,PPB
27-137-7001,2017-08-13,2,10,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,13,PPB
27-137-7001,2017-08-14,1,9,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,14,PPB
27-137-7001,2017-08-15,5,9,80,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,8,15,PPB
27-137-7001,2017-08-16,0,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,16,PPB
27-137-7001,2017-08-17,1,16,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,17,PPB
27-137-7001,2017-08-18,0,9,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,18,PPB
27-137-7001,2017-08-19,0,6,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,19,PPB
27-137-7001,2017-08-20,3,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,8,20,PPB
27-137-7001,2017-08-21,0,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,21,PPB
27-137-7001,2017-08-22,6,10,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,8,22,PPB
27-137-7001,2017-08-23,3,11,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,8,23,PPB
27-137-7001,2017-08-24,3,15,71,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,8,24,PPB
27-137-7001,2017-08-25,1,15,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,25,PPB
27-137-7001,2017-08-26,4,5,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,8,26,PPB
27-137-7001,2017-08-27,0,7,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,27,PPB
27-137-7001,2017-08-28,2,10,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,28,PPB
27-137-7001,2017-08-29,2,5,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,29,PPB
27-137-7001,2017-08-30,0,7,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,30,PPB
27-137-7001,2017-08-31,1,5,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,31,PPB
27-137-7001,2017-09-01,0,5,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,01,PPB
27-137-7001,2017-09-02,4,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,9,02,PPB
27-137-7001,2017-09-03,1,5,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,03,PPB
27-137-7001,2017-09-04,1,6,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,04,PPB
27-137-7001,2017-09-05,5,6,62,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,9,05,PPB
27-137-7001,2017-09-06,1,7,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,06,PPB
27-137-7001,2017-09-07,0,7,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,07,PPB
27-137-7001,2017-09-08,6,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,9,08,PPB
27-137-7001,2017-09-09,1,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,09,PPB
27-137-7001,2017-09-10,0,2,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,10,PPB
27-137-7001,2017-09-11,1,4,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,11,PPB
27-137-7001,2017-09-12,0,9,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,12,PPB
27-137-7001,2017-09-13,6,11,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,9,13,PPB
27-137-7001,2017-09-14,3,14,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,14,PPB
27-137-7001,2017-09-15,1,6,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,15,PPB
27-137-7001,2017-09-16,2,10,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,9,16,PPB
27-137-7001,2017-09-17,1,9,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,17,PPB
27-137-7001,2017-09-18,1,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,18,PPB
27-137-7001,2017-09-19,0,11,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,19,PPB
27-137-7001,2017-09-20,3,15,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,20,PPB
27-137-7001,2017-09-21,4,8,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,9,21,PPB
27-137-7001,2017-09-22,0,8,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,22,PPB
27-137-7001,2017-09-23,0,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,23,PPB
27-137-7001,2017-09-24,0,9,63.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,24,PPB
27-137-7001,2017-09-25,1,15,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,25,PPB
27-137-7001,2017-09-26,0,14,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,26,PPB
27-137-7001,2017-09-27,0,15,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,27,PPB
27-137-7001,2017-09-28,0,19,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,28,PPB
27-137-7001,2017-09-29,3,4,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,29,PPB
27-137-7001,2017-09-30,0,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,30,PPB
27-137-7001,2017-10-01,2,8,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,10,01,PPB
27-137-7001,2017-10-02,0,13,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,02,PPB
27-137-7001,2017-10-03,4,9,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,10,03,PPB
27-137-7001,2017-10-04,12,4,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T12:00:00Z,88101,2017,10,04,PPB
27-137-7001,2017-10-05,0,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,05,PPB
27-137-7001,2017-10-06,1,11,53,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,06,PPB
27-137-7001,2017-10-07,0,8,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,07,PPB
27-137-7001,2017-10-08,5,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,10,08,PPB
27-137-7001,2017-10-09,1,7,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,09,PPB
27-137-7001,2017-10-10,0,8,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,10,PPB
27-137-7001,2017-10-11,11,8,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T11:00:00Z,88101,2017,10,11,PPB
27-137-7001,2017-10-12,0,12,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,12,PPB
27-137-7001,2017-10-13,0,17,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,13,PPB
27-137-7001,2017-10-14,1,10,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,14,PPB
27-137-7001,2017-10-15,1,7,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,15,PPB
27-137-7001,2017-10-16,1,4,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,16,PPB
