DateTime,SITE,OZONE,LATITUDE,LONGITUDE,TEMP_F,UNITS
2015-05-27 18:00,27-017-7417,0.054,46.713694,-92.511722,78.06,PPM
2015-05-27 19:00,27-017-7417,0.052,46.713694,-92.511722,80.87,PPM
2015-05-27 20:00,27-017-7417,0.051,46.713694,-92.511722,80.55,PPM
2015-05-27 21:00,27-017-7417,0.054,46.713694,-92.511722,81.33,PPM
2015-05-27 22:00,27-017-7417,0.059,46.713694,-92.511722,81.35,PPM
2015-05-27 23:00,27-017-7417,0.058,46.713694,-92.511722,79.83,PPM
2015-05-28 00:00,27-017-7417,0.057,46.713694,-92.511722,78.44,PPM
2015-05-28 01:00,27-017-7417,0.048,46.713694,-92.511722,74.73,PPM
2015-05-28 02:00,27-017-7417,0.034,46.713694,-92.511722,68.89,PPM
2015-05-28 03:00,27-017-7417,0.029,46.713694,-92.511722,61.19,PPM
2015-05-28 04:00,27-017-7417,0.031,46.713694,-92.511722,56.78,PPM
2015-05-28 05:00,27-017-7417,0.037,46.713694,-92.511722,56.07,PPM
2015-05-28 06:00,27-017-7417,0.034,46.713694,-92.511722,51.92,PPM
2015-05-28 07:00,27-017-7417,0.034,46.713694,-92.511722,53.34,PPM
2015-05-28 08:00,27-017-7417,0.028,46.713694,-92.511722,53.86,PPM
2015-05-28 09:00,27-017-7417,0.027,46.713694,-92.511722,51.26,PPM
2015-05-28 10:00,27-017-7417,0.025,46.713694,-92.511722,46.19,PPM
2015-05-28 11:00,27-017-7417,0.022,46.713694,-92.511722,45.32,PPM
2015-05-28 12:00,27-017-7417,0.023,46.713694,-92.511722,45.63,PPM
2015-05-28 13:00,27-017-7417,0.024,46.713694,-92.511722,46.8,PPM
2015-05-28 14:00,27-017-7417,0.026,46.713694,-92.511722,48.84,PPM
2015-05-28 15:00,27-017-7417,0.026,46.713694,-92.511722,50.63,PPM
2015-05-28 16:00,27-017-7417,0.026,46.713694,-92.511722,52.49,PPM
2015-05-28 17:00,27-017-7417,0.026,46.713694,-92.511722,53.06,PPM
2015-05-28 18:00,27-017-7417,0.026,46.713694,-92.511722,55.63,PPM
2015-05-28 19:00,27-017-7417,0.025,46.713694,-92.511722,60.55,PPM
2015-05-28 20:00,27-017-7417,0.024,46.713694,-92.511722,57.78,PPM
2015-05-28 21:00,27-017-7417,0.023,46.713694,-92.511722,56.25,PPM
2015-05-28 22:00,27-017-7417,0.023,46.713694,-92.511722,56.13,PPM
2015-05-28 23:00,27-017-7417,0.022,46.713694,-92.511722,55.14,PPM
2015-05-29 00:00,27-017-7417,0.021,46.713694,-92.511722,52.88,PPM
2015-05-29 01:00,27-017-7417,0.02,46.713694,-92.511722,47.89,PPM
2015-05-29 02:00,27-017-7417,0.018,46.713694,-92.511722,46.7,PPM
2015-05-29 03:00,27-017-7417,0.015,46.713694,-92.511722,44.98,PPM
2015-05-29 04:00,27-017-7417,0.016,46.713694,-92.511722,46.26,PPM
2015-05-29 05:00,27-017-7417,0.016,46.713694,-92.511722,44.65,PPM
2015-05-29 06:00,27-017-7417,0.013,46.713694,-92.511722,44.62,PPM
2015-05-29 07:00,27-017-7417,0.012,46.713694,-92.511722,46.05,PPM
2015-05-29 08:00,27-017-7417,0.011,46.713694,-92.511722,45.97,PPM
2015-05-29 09:00,27-017-7417,0.011,46.713694,-92.511722,46.21,PPM
2015-05-29 10:00,27-017-7417,0.012,46.713694,-92.511722,46.04,PPM
2015-05-29 11:00,27-017-7417,0.01,46.713694,-92.511722,47.12,PPM
2015-05-29 12:00,27-017-7417,0.014,46.713694,-92.511722,52,PPM
2015-05-29 13:00,27-017-7417,0.016,46.713694,-92.511722,54.68,PPM
2015-05-29 14:00,27-017-7417,0.027,46.713694,-92.511722,59.37,PPM
2015-05-29 15:00,27-017-7417,0.043,46.713694,-92.511722,63.63,PPM
2015-05-29 16:00,27-017-7417,0.041,46.713694,-92.511722,64.15,PPM
2015-05-29 17:00,27-017-7417,0.025,46.713694,-92.511722,62.85,PPM
2015-05-29 18:00,27-017-7417,0.025,46.713694,-92.511722,60.57,PPM
2015-05-29 19:00,27-017-7417,0.026,46.713694,-92.511722,62.08,PPM
2015-05-29 20:00,27-017-7417,0.016,46.713694,-92.511722,57.39,PPM
2015-05-29 21:00,27-017-7417,0.019,46.713694,-92.511722,55.31,PPM
2015-05-29 22:00,27-017-7417,0.02,46.713694,-92.511722,54.42,PPM
2015-05-29 23:00,27-017-7417,0.021,46.713694,-92.511722,54.16,PPM
2015-05-30 00:00,27-017-7417,0.023,46.713694,-92.511722,53.99,PPM
2015-05-30 01:00,27-017-7417,0.022,46.713694,-92.511722,52.22,PPM
2015-05-30 02:00,27-017-7417,0.024,46.713694,-92.511722,52.01,PPM
2015-05-30 03:00,27-017-7417,0.023,46.713694,-92.511722,50.36,PPM
2015-05-30 04:00,27-017-7417,0.023,46.713694,-92.511722,48.48,PPM
2015-05-30 05:00,27-017-7417,0.02,46.713694,-92.511722,48.09,PPM
2015-05-30 06:00,27-017-7417,0.018,46.713694,-92.511722,45.52,PPM
2015-05-30 07:00,27-017-7417,0.02,46.713694,-92.511722,45.23,PPM
2015-05-30 08:00,27-017-7417,0.021,46.713694,-92.511722,43.53,PPM
2015-05-30 09:00,27-017-7417,0.019,46.713694,-92.511722,41.84,PPM
2015-05-30 10:00,27-017-7417,0.017,46.713694,-92.511722,40.03,PPM
2015-05-30 11:00,27-017-7417,0.016,46.713694,-92.511722,39.9,PPM
2015-05-30 12:00,27-017-7417,0.019,46.713694,-92.511722,43.13,PPM
2015-05-30 13:00,27-017-7417,0.02,46.713694,-92.511722,43.43,PPM
2015-05-30 14:00,27-017-7417,0.021,46.713694,-92.511722,45.98,PPM
2015-05-30 15:00,27-017-7417,0.022,46.713694,-92.511722,47.96,PPM
2015-05-30 16:00,27-017-7417,0.027,46.713694,-92.511722,51.21,PPM
2015-05-30 17:00,27-017-7417,0.031,46.713694,-92.511722,53.12,PPM
2015-05-30 18:00,27-017-7417,0.035,46.713694,-92.511722,53.37,PPM
2015-05-30 19:00,27-017-7417,0.035,46.713694,-92.511722,54.26,PPM
2015-05-30 20:00,27-017-7417,0.038,46.713694,-92.511722,55.96,PPM
2015-05-30 21:00,27-017-7417,0.035,46.713694,-92.511722,57.49,PPM
2015-05-30 22:00,27-017-7417,0.03,46.713694,-92.511722,56.05,PPM
2015-05-30 23:00,27-017-7417,0.028,46.713694,-92.511722,54.41,PPM
2015-05-31 00:00,27-017-7417,0.025,46.713694,-92.511722,52.07,PPM
2015-05-31 01:00,27-017-7417,0.025,46.713694,-92.511722,49.88,PPM
2015-05-31 02:00,27-017-7417,0.024,46.713694,-92.511722,45.77,PPM
2015-05-31 03:00,27-017-7417,0.02,46.713694,-92.511722,43.04,PPM
2015-05-31 04:00,27-017-7417,0.019,46.713694,-92.511722,39.62,PPM
2015-05-31 05:00,27-017-7417,0.017,46.713694,-92.511722,39.1,PPM
2015-05-31 06:00,27-017-7417,0.018,46.713694,-92.511722,37.29,PPM
2015-05-31 07:00,27-017-7417,0.016,46.713694,-92.511722,37.07,PPM
2015-05-31 09:00,27-017-7417,0.019,46.713694,-92.511722,36.09,PPM
2015-05-31 10:00,27-017-7417,0.017,46.713694,-92.511722,34.32,PPM
2015-05-31 11:00,27-017-7417,0.016,46.713694,-92.511722,36.15,PPM
2015-05-31 12:00,27-017-7417,0.017,46.713694,-92.511722,37.65,PPM
2015-05-31 13:00,27-017-7417,0.019,46.713694,-92.511722,42.98,PPM
2015-05-31 14:00,27-017-7417,0.021,46.713694,-92.511722,45.81,PPM
2015-05-31 15:00,27-017-7417,0.021,46.713694,-92.511722,47.82,PPM
2015-05-31 16:00,27-017-7417,0.021,46.713694,-92.511722,48.21,PPM
2015-05-31 17:00,27-017-7417,0.021,46.713694,-92.511722,51.32,PPM
2015-05-31 18:00,27-017-7417,0.023,46.713694,-92.511722,51.58,PPM
2015-05-31 19:00,27-017-7417,0.023,46.713694,-92.511722,51.88,PPM
2015-05-31 20:00,27-017-7417,0.024,46.713694,-92.511722,51.93,PPM
2015-05-31 21:00,27-017-7417,0.023,46.713694,-92.511722,50.56,PPM
2015-05-31 22:00,27-017-7417,0.023,46.713694,-92.511722,48.76,PPM
2015-05-31 23:00,27-017-7417,0.026,46.713694,-92.511722,46.91,PPM
2015-06-01 00:00,27-017-7417,0.03,46.713694,-92.511722,46.65,PPM
2015-06-01 01:00,27-017-7417,0.033,46.713694,-92.511722,43.74,PPM
2015-06-01 02:00,27-017-7417,0.033,46.713694,-92.511722,41.57,PPM
2015-06-01 03:00,27-017-7417,0.029,46.713694,-92.511722,39.7,PPM
2015-06-01 04:00,27-017-7417,0.029,46.713694,-92.511722,37.73,PPM
2015-06-01 05:00,27-017-7417,0.025,46.713694,-92.511722,36.71,PPM
2015-06-01 06:00,27-017-7417,0.022,46.713694,-92.511722,36.52,PPM
2015-06-01 07:00,27-017-7417,0.02,46.713694,-92.511722,34.88,PPM
2015-06-01 08:00,27-017-7417,0.022,46.713694,-92.511722,34.75,PPM
2015-06-01 09:00,27-017-7417,0.025,46.713694,-92.511722,34.8,PPM
2015-06-01 10:00,27-017-7417,0.024,46.713694,-92.511722,34.73,PPM
2015-06-01 11:00,27-017-7417,0.022,46.713694,-92.511722,36.36,PPM
2015-06-01 12:00,27-017-7417,0.023,46.713694,-92.511722,39.73,PPM
2015-06-01 13:00,27-017-7417,0.026,46.713694,-92.511722,45.63,PPM
2015-06-01 14:00,27-017-7417,0.026,46.713694,-92.511722,49.51,PPM
2015-06-01 15:00,27-017-7417,0.027,46.713694,-92.511722,53.09,PPM
2015-06-01 16:00,27-017-7417,0.027,46.713694,-92.511722,54.31,PPM
2015-06-01 17:00,27-017-7417,0.028,46.713694,-92.511722,57.7,PPM
2015-06-01 18:00,27-017-7417,0.028,46.713694,-92.511722,59.65,PPM
2015-06-01 19:00,27-017-7417,0.03,46.713694,-92.511722,61.2,PPM
2015-06-01 20:00,27-017-7417,0.028,46.713694,-92.511722,60.03,PPM
2015-06-01 21:00,27-017-7417,0.031,46.713694,-92.511722,60.01,PPM
2015-06-01 22:00,27-017-7417,0.032,46.713694,-92.511722,57.02,PPM
2015-06-01 23:00,27-017-7417,0.033,46.713694,-92.511722,55.41,PPM
2015-06-02 00:00,27-017-7417,0.032,46.713694,-92.511722,52.75,PPM
2015-06-02 01:00,27-017-7417,0.032,46.713694,-92.511722,49.25,PPM
2015-06-02 02:00,27-017-7417,0.031,46.713694,-92.511722,46.96,PPM
2015-06-02 03:00,27-017-7417,0.031,46.713694,-92.511722,45.63,PPM
2015-06-02 04:00,27-017-7417,0.028,46.713694,-92.511722,43.9,PPM
2015-06-02 05:00,27-017-7417,0.028,46.713694,-92.511722,43.62,PPM
2015-06-02 06:00,27-017-7417,0.025,46.713694,-92.511722,43.39,PPM
2015-06-02 07:00,27-017-7417,0.023,46.713694,-92.511722,41.86,PPM
2015-06-02 08:00,27-017-7417,0.024,46.713694,-92.511722,40.42,PPM
2015-06-02 09:00,27-017-7417,0.025,46.713694,-92.511722,40.31,PPM
2015-06-02 10:00,27-017-7417,0.024,46.713694,-92.511722,40.23,PPM
2015-06-02 11:00,27-017-7417,0.02,46.713694,-92.511722,42.01,PPM
2015-06-02 12:00,27-017-7417,0.023,46.713694,-92.511722,45.73,PPM
2015-06-02 13:00,27-017-7417,0.03,46.713694,-92.511722,51.86,PPM
2015-06-02 14:00,27-017-7417,0.038,46.713694,-92.511722,59.14,PPM
2015-06-02 15:00,27-017-7417,0.045,46.713694,-92.511722,63.46,PPM
2015-06-02 16:00,27-017-7417,0.048,46.713694,-92.511722,65.47,PPM
2015-06-02 17:00,27-017-7417,0.05,46.713694,-92.511722,69.3,PPM
2015-06-02 18:00,27-017-7417,0.052,46.713694,-92.511722,70.2,PPM
2015-06-02 19:00,27-017-7417,0.053,46.713694,-92.511722,70.43,PPM
2015-06-02 20:00,27-017-7417,0.054,46.713694,-92.511722,70.46,PPM
2015-06-02 21:00,27-017-7417,0.054,46.713694,-92.511722,70.36,PPM
2015-06-02 22:00,27-017-7417,0.054,46.713694,-92.511722,69.93,PPM
2015-06-02 23:00,27-017-7417,0.049,46.713694,-92.511722,68.99,PPM
2015-06-03 00:00,27-017-7417,0.042,46.713694,-92.511722,60.42,PPM
2015-06-03 01:00,27-017-7417,0.039,46.713694,-92.511722,57.11,PPM
2015-06-03 02:00,27-017-7417,0.036,46.713694,-92.511722,54.49,PPM
2015-06-03 03:00,27-017-7417,0.035,46.713694,-92.511722,52.94,PPM
2015-06-03 04:00,27-017-7417,0.033,46.713694,-92.511722,51.01,PPM
2015-06-03 05:00,27-017-7417,0.032,46.713694,-92.511722,49.44,PPM
2015-06-03 06:00,27-017-7417,0.031,46.713694,-92.511722,49.27,PPM
2015-06-03 07:00,27-017-7417,0.032,46.713694,-92.511722,50.86,PPM
2015-06-03 08:00,27-017-7417,0.033,46.713694,-92.511722,50.92,PPM
2015-06-03 09:00,27-017-7417,0.032,46.713694,-92.511722,52.35,PPM
2015-06-03 10:00,27-017-7417,0.028,46.713694,-92.511722,52.35,PPM
2015-06-03 11:00,27-017-7417,0.021,46.713694,-92.511722,54.11,PPM
2015-06-03 12:00,27-017-7417,0.026,46.713694,-92.511722,54.86,PPM
2015-06-03 13:00,27-017-7417,0.025,46.713694,-92.511722,54.36,PPM
2015-06-03 14:00,27-017-7417,0.023,46.713694,-92.511722,55.33,PPM
2015-06-03 15:00,27-017-7417,0.025,46.713694,-92.511722,57.17,PPM
2015-06-03 16:00,27-017-7417,0.025,46.713694,-92.511722,58.75,PPM
2015-06-03 17:00,27-017-7417,0.025,46.713694,-92.511722,58.63,PPM
2015-06-03 18:00,27-017-7417,0.025,46.713694,-92.511722,58.69,PPM
2015-06-03 19:00,27-017-7417,0.023,46.713694,-92.511722,57.16,PPM
2015-06-03 20:00,27-017-7417,0.019,46.713694,-92.511722,57.05,PPM
2015-06-03 21:00,27-017-7417,0.02,46.713694,-92.511722,58.54,PPM
2015-06-03 22:00,27-017-7417,0.019,46.713694,-92.511722,59.92,PPM
2015-06-03 23:00,27-017-7417,0.017,46.713694,-92.511722,59.68,PPM
2015-06-04 00:00,27-017-7417,0.019,46.713694,-92.511722,57.97,PPM
2015-06-04 01:00,27-017-7417,0.026,46.713694,-92.511722,54.92,PPM
2015-06-04 02:00,27-017-7417,0.023,46.713694,-92.511722,54.77,PPM
2015-06-04 03:00,27-017-7417,0.029,46.713694,-92.511722,54.91,PPM
2015-06-04 04:00,27-017-7417,0.029,46.713694,-92.511722,54.7,PPM
2015-06-04 05:00,27-017-7417,0.024,46.713694,-92.511722,54.54,PPM
2015-06-04 06:00,27-017-7417,0.025,46.713694,-92.511722,54.45,PPM
2015-06-04 07:00,27-017-7417,0.021,46.713694,-92.511722,54.4,PPM
2015-06-04 08:00,27-017-7417,0.019,46.713694,-92.511722,54.29,PPM
2015-06-04 09:00,27-017-7417,0.022,46.713694,-92.511722,53.48,PPM
2015-06-04 10:00,27-017-7417,0.021,46.713694,-92.511722,53.59,PPM
2015-06-04 11:00,27-017-7417,0.018,46.713694,-92.511722,52.11,PPM
2015-06-04 12:00,27-017-7417,0.012,46.713694,-92.511722,54.45,PPM
2015-06-04 18:00,27-017-7417,0.029,46.713694,-92.511722,64.52,PPM
2015-06-04 19:00,27-017-7417,0.034,46.713694,-92.511722,67.9,PPM
2015-06-04 20:00,27-017-7417,0.039,46.713694,-92.511722,67.69,PPM
2015-06-04 21:00,27-017-7417,0.041,46.713694,-92.511722,65.43,PPM
2015-06-04 22:00,27-017-7417,0.038,46.713694,-92.511722,60.17,PPM
2015-06-04 23:00,27-017-7417,0.04,46.713694,-92.511722,55.51,PPM
2015-06-05 00:00,27-017-7417,0.038,46.713694,-92.511722,55.02,PPM
2015-06-05 01:00,27-017-7417,0.033,46.713694,-92.511722,54.76,PPM
2015-06-05 02:00,27-017-7417,0.033,46.713694,-92.511722,54.44,PPM
2015-06-05 03:00,27-017-7417,0.031,46.713694,-92.511722,54.27,PPM
2015-06-05 04:00,27-017-7417,0.035,46.713694,-92.511722,54.18,PPM
2015-06-05 05:00,27-017-7417,0.033,46.713694,-92.511722,54.03,PPM
2015-06-05 06:00,27-017-7417,0.034,46.713694,-92.511722,53.27,PPM
2015-06-05 07:00,27-017-7417,0.03,46.713694,-92.511722,53.05,PPM
2015-06-05 08:00,27-017-7417,0.032,46.713694,-92.511722,52.97,PPM
2015-06-05 09:00,27-017-7417,0.029,46.713694,-92.511722,52.89,PPM
2015-06-05 10:00,27-017-7417,0.024,46.713694,-92.511722,52.88,PPM
2015-06-05 11:00,27-017-7417,0.021,46.713694,-92.511722,52.84,PPM
2015-06-05 12:00,27-017-7417,0.021,46.713694,-92.511722,53.22,PPM
2015-06-05 13:00,27-017-7417,0.022,46.713694,-92.511722,55.84,PPM
2015-06-05 14:00,27-017-7417,0.025,46.713694,-92.511722,57.92,PPM
2015-06-05 15:00,27-017-7417,0.026,46.713694,-92.511722,59.77,PPM
2015-06-05 16:00,27-017-7417,0.026,46.713694,-92.511722,60.17,PPM
2015-06-05 17:00,27-017-7417,0.025,46.713694,-92.511722,60.67,PPM
2015-06-05 18:00,27-017-7417,0.026,46.713694,-92.511722,63.07,PPM
2015-06-05 19:00,27-017-7417,0.027,46.713694,-92.511722,62.65,PPM
2015-06-05 20:00,27-017-7417,0.028,46.713694,-92.511722,62.8,PPM
2015-06-05 21:00,27-017-7417,0.027,46.713694,-92.511722,62.73,PPM
2015-06-05 22:00,27-017-7417,0.024,46.713694,-92.511722,61.79,PPM
2015-06-05 23:00,27-017-7417,0.022,46.713694,-92.511722,59.95,PPM
2015-06-06 00:00,27-017-7417,0.019,46.713694,-92.511722,56.49,PPM
2015-06-06 01:00,27-017-7417,0.012,46.713694,-92.511722,54.31,PPM
2015-06-06 02:00,27-017-7417,0.015,46.713694,-92.511722,49.88,PPM
2015-06-06 03:00,27-017-7417,0.014,46.713694,-92.511722,45.59,PPM
2015-06-06 04:00,27-017-7417,0.014,46.713694,-92.511722,45.24,PPM
2015-06-06 05:00,27-017-7417,0.015,46.713694,-92.511722,43.45,PPM
2015-06-06 06:00,27-017-7417,0.014,46.713694,-92.511722,43.11,PPM
2015-06-06 07:00,27-017-7417,0.015,46.713694,-92.511722,42.95,PPM
2015-06-06 08:00,27-017-7417,0.015,46.713694,-92.511722,41.49,PPM
2015-06-06 09:00,27-017-7417,0.014,46.713694,-92.511722,41.37,PPM
2015-06-06 10:00,27-017-7417,0.015,46.713694,-92.511722,41.29,PPM
2015-06-06 11:00,27-017-7417,0.015,46.713694,-92.511722,43,PPM
2015-06-06 12:00,27-017-7417,0.018,46.713694,-92.511722,45.32,PPM
2015-06-06 13:00,27-017-7417,0.021,46.713694,-92.511722,48.43,PPM
2015-06-06 14:00,27-017-7417,0.022,46.713694,-92.511722,53.69,PPM
2015-06-06 15:00,27-017-7417,0.022,46.713694,-92.511722,54.81,PPM
2015-06-06 16:00,27-017-7417,0.024,46.713694,-92.511722,56.65,PPM
2015-06-06 17:00,27-017-7417,0.026,46.713694,-92.511722,59.9,PPM
2015-06-06 18:00,27-017-7417,0.025,46.713694,-92.511722,58.49,PPM
2015-06-06 19:00,27-017-7417,0.028,46.713694,-92.511722,58.57,PPM
2015-06-06 20:00,27-017-7417,0.03,46.713694,-92.511722,58.61,PPM
2015-06-06 21:00,27-017-7417,0.03,46.713694,-92.511722,55.42,PPM
2015-06-06 22:00,27-017-7417,0.03,46.713694,-92.511722,52.79,PPM
2015-06-06 23:00,27-017-7417,0.027,46.713694,-92.511722,47.57,PPM
2015-06-07 00:00,27-017-7417,0.027,46.713694,-92.511722,47.12,PPM
2015-06-07 01:00,27-017-7417,0.027,46.713694,-92.511722,47.02,PPM
2015-06-07 02:00,27-017-7417,0.024,46.713694,-92.511722,47.12,PPM
2015-06-07 03:00,27-017-7417,0.025,46.713694,-92.511722,47.23,PPM
2015-06-07 04:00,27-017-7417,0.027,46.713694,-92.511722,47.36,PPM
2015-06-07 05:00,27-017-7417,0.028,46.713694,-92.511722,52.1,PPM
2015-06-07 06:00,27-017-7417,0.025,46.713694,-92.511722,53.69,PPM
2015-06-07 07:00,27-017-7417,0.023,46.713694,-92.511722,52.2,PPM
2015-06-07 09:00,27-017-7417,0.017,46.713694,-92.511722,50.64,PPM
2015-06-07 10:00,27-017-7417,0.012,46.713694,-92.511722,52.15,PPM
2015-06-07 11:00,27-017-7417,0.022,46.713694,-92.511722,54.58,PPM
2015-06-07 12:00,27-017-7417,0.025,46.713694,-92.511722,59.46,PPM
2015-06-07 13:00,27-017-7417,0.025,46.713694,-92.511722,60.26,PPM
2015-06-07 14:00,27-017-7417,0.03,46.713694,-92.511722,62.35,PPM
2015-06-07 15:00,27-017-7417,0.032,46.713694,-92.511722,63.69,PPM
2015-06-07 16:00,27-017-7417,0.034,46.713694,-92.511722,64.33,PPM
2015-06-07 17:00,27-017-7417,0.035,46.713694,-92.511722,69.23,PPM
2015-06-07 18:00,27-017-7417,0.04,46.713694,-92.511722,72.1,PPM
2015-06-07 19:00,27-017-7417,0.046,46.713694,-92.511722,74.19,PPM
2015-06-07 20:00,27-017-7417,0.048,46.713694,-92.511722,75.74,PPM
2015-06-07 21:00,27-017-7417,0.047,46.713694,-92.511722,71.91,PPM
2015-06-07 22:00,27-017-7417,0.041,46.713694,-92.511722,68.09,PPM
2015-06-07 23:00,27-017-7417,0.041,46.713694,-92.511722,72.32,PPM
2015-06-08 00:00,27-017-7417,0.039,46.713694,-92.511722,71.53,PPM
2015-06-08 01:00,27-017-7417,0.037,46.713694,-92.511722,69.08,PPM
2015-06-08 02:00,27-017-7417,0.063,46.713694,-92.511722,63.64,PPM
2015-06-08 03:00,27-017-7417,0.047,46.713694,-92.511722,57.91,PPM
2015-06-08 04:00,27-017-7417,0.042,46.713694,-92.511722,57.73,PPM
2015-06-08 05:00,27-017-7417,0.04,46.713694,-92.511722,57.43,PPM
2015-06-08 06:00,27-017-7417,0.041,46.713694,-92.511722,57.22,PPM
2015-06-08 07:00,27-017-7417,0.038,46.713694,-92.511722,57.16,PPM
2015-06-08 08:00,27-017-7417,0.034,46.713694,-92.511722,55.64,PPM
2015-06-08 09:00,27-017-7417,0.03,46.713694,-92.511722,55.39,PPM
2015-06-08 10:00,27-017-7417,0.029,46.713694,-92.511722,54.57,PPM
2015-06-08 11:00,27-017-7417,0.026,46.713694,-92.511722,55.26,PPM
2015-06-08 12:00,27-017-7417,0.021,46.713694,-92.511722,57.2,PPM
2015-06-08 13:00,27-017-7417,0.024,46.713694,-92.511722,62.25,PPM
2015-06-08 14:00,27-017-7417,0.027,46.713694,-92.511722,65,PPM
2015-06-08 15:00,27-017-7417,0.031,46.713694,-92.511722,68.87,PPM
2015-06-08 16:00,27-017-7417,0.035,46.713694,-92.511722,71.32,PPM
2015-06-08 17:00,27-017-7417,0.038,46.713694,-92.511722,72.47,PPM
2015-06-08 18:00,27-017-7417,0.04,46.713694,-92.511722,72.95,PPM
2015-06-08 19:00,27-017-7417,0.044,46.713694,-92.511722,74.65,PPM
2015-06-08 20:00,27-017-7417,0.041,46.713694,-92.511722,73.14,PPM
2015-06-08 21:00,27-017-7417,0.04,46.713694,-92.511722,72.9,PPM
2015-06-08 22:00,27-017-7417,0.039,46.713694,-92.511722,74.56,PPM
2015-06-08 23:00,27-017-7417,0.043,46.713694,-92.511722,72.9,PPM
2015-06-09 00:00,27-017-7417,0.043,46.713694,-92.511722,72.44,PPM
2015-06-09 01:00,27-017-7417,0.034,46.713694,-92.511722,69.28,PPM
2015-06-09 02:00,27-017-7417,0.022,46.713694,-92.511722,60.63,PPM
2015-06-09 03:00,27-017-7417,0.02,46.713694,-92.511722,60.32,PPM
2015-06-09 04:00,27-017-7417,0.014,46.713694,-92.511722,57.09,PPM
2015-06-09 05:00,27-017-7417,0.016,46.713694,-92.511722,55.69,PPM
2015-06-09 06:00,27-017-7417,0.017,46.713694,-92.511722,56.77,PPM
2015-06-09 07:00,27-017-7417,0.007,46.713694,-92.511722,55.03,PPM
2015-06-09 08:00,27-017-7417,0.006,46.713694,-92.511722,54.06,PPM
2015-06-09 09:00,27-017-7417,0.004,46.713694,-92.511722,52.42,PPM
2015-06-09 10:00,27-017-7417,0.001,46.713694,-92.511722,50.73,PPM
2015-06-09 11:00,27-017-7417,0.001,46.713694,-92.511722,52.12,PPM
2015-06-09 12:00,27-017-7417,0,46.713694,-92.511722,54.46,PPM
2015-06-09 13:00,27-017-7417,0.014,46.713694,-92.511722,60.93,PPM
2015-06-09 14:00,27-017-7417,0.032,46.713694,-92.511722,68.77,PPM
2015-06-09 15:00,27-017-7417,0.039,46.713694,-92.511722,70.55,PPM
2015-06-09 16:00,27-017-7417,0.04,46.713694,-92.511722,71.46,PPM
2015-06-09 17:00,27-017-7417,0.047,46.713694,-92.511722,73.57,PPM
2015-06-09 18:00,27-017-7417,0.047,46.713694,-92.511722,76.88,PPM
2015-06-09 19:00,27-017-7417,0.041,46.713694,-92.511722,72.94,PPM
2015-06-09 20:00,27-017-7417,0.049,46.713694,-92.511722,77.75,PPM
2015-06-09 21:00,27-017-7417,0.052,46.713694,-92.511722,80.6,PPM
2015-06-09 22:00,27-017-7417,0.056,46.713694,-92.511722,80.57,PPM
2015-06-09 23:00,27-017-7417,0.058,46.713694,-92.511722,80.64,PPM
2015-06-10 00:00,27-017-7417,0.059,46.713694,-92.511722,79.47,PPM
2015-06-10 01:00,27-017-7417,0.058,46.713694,-92.511722,74.59,PPM
2015-06-10 02:00,27-017-7417,0.053,46.713694,-92.511722,72.77,PPM
2015-06-10 03:00,27-017-7417,0.052,46.713694,-92.511722,73.06,PPM
2015-06-10 04:00,27-017-7417,0.048,46.713694,-92.511722,71.74,PPM
2015-06-10 05:00,27-017-7417,0.043,46.713694,-92.511722,68.04,PPM
2015-06-10 06:00,27-017-7417,0.041,46.713694,-92.511722,64.3,PPM
2015-06-10 07:00,27-017-7417,0.039,46.713694,-92.511722,61.35,PPM
2015-06-10 08:00,27-017-7417,0.038,46.713694,-92.511722,60.81,PPM
2015-06-10 09:00,27-017-7417,0.036,46.713694,-92.511722,57.35,PPM
2015-06-10 10:00,27-017-7417,0.033,46.713694,-92.511722,55.45,PPM
2015-06-10 11:00,27-017-7417,0.03,46.713694,-92.511722,55.25,PPM
2015-06-10 12:00,27-017-7417,0.028,46.713694,-92.511722,58.9,PPM
2015-06-10 15:00,27-017-7417,0.031,46.713694,-92.511722,65.92,PPM
2015-06-10 16:00,27-017-7417,0.033,46.713694,-92.511722,69.21,PPM
2015-06-10 17:00,27-017-7417,0.033,46.713694,-92.511722,69.62,PPM
2015-06-10 18:00,27-017-7417,0.033,46.713694,-92.511722,69.94,PPM
2015-06-10 19:00,27-017-7417,0.033,46.713694,-92.511722,70.06,PPM
2015-06-10 20:00,27-017-7417,0.033,46.713694,-92.511722,71.7,PPM
2015-06-10 21:00,27-017-7417,0.035,46.713694,-92.511722,71.76,PPM
2015-06-10 22:00,27-017-7417,0.035,46.713694,-92.511722,71.51,PPM
2015-06-10 23:00,27-017-7417,0.035,46.713694,-92.511722,70,PPM
2015-06-11 00:00,27-017-7417,0.034,46.713694,-92.511722,69.71,PPM
2015-06-11 01:00,27-017-7417,0.031,46.713694,-92.511722,66.09,PPM
2015-06-11 02:00,27-017-7417,0.018,46.713694,-92.511722,62.93,PPM
2015-06-11 03:00,27-017-7417,0.013,46.713694,-92.511722,57.08,PPM
2015-06-11 04:00,27-017-7417,0.009,46.713694,-92.511722,55.13,PPM
2015-06-11 05:00,27-017-7417,0.005,46.713694,-92.511722,51,PPM
2015-06-11 06:00,27-017-7417,0.003,46.713694,-92.511722,48.9,PPM
